gene,GSM515513,GSM515514,GSM515515,GSM515516,GSM515517,GSM515518
PVRL4,1100,670,1141,1293,1088,1730
PVT1,308,496,347,1036,450,636
PWP1,275,137,379,434,553,759
PWP2,253,374,278,589,795,767
PWWP2A,129,235,242,233,344,152
PWWP2B,110,228,122,159,241,224
PXDN,300,888,335,524,9063,3319
PXK,122,43,71,44,256,105
PXMP3,169,299,329,527,602,915
PXMP4,95,147,146,118,241,231
PXN,834,1235,586,1180,3323,2810
PYCARD,67,380,102,205,154,351
PYCR1,142,247,83,628,574,303
PYCR2,241,503,346,1731,909,775
PYCRL,45,264,59,166,189,381
PYGB,917,2656,1015,4940,1946,2822
PYGL,418,738,739,1832,1265,2426
PYGM,1399,22,1267,16,2171,103
PYGO2,489,589,441,905,1235,1325
ProSAPiP1,120,156,62,282,146,76
QARS,785,361,803,715,1615,860
QDPR,76,30,91,90,202,142
QKI,1075,672,1378,1635,4383,1992
QRICH1,694,393,673,863,1602,937
QRICH2,181,66,267,65,533,387
QRSL1,66,28,108,117,172,155
QSER1,1401,674,1457,1707,2079,2798
QSOX1,1383,2177,2758,1798,4350,1484
QSOX2,223,201,159,525,488,390
QTRT1,150,140,183,172,224,168
QTRTD1,231,331,188,316,352,529
R3HDM1,318,293,410,592,800,639
R3HDM2,420,124,471,795,952,818
RAB10,3864,3396,3682,3632,5786,7031
RAB11A,1163,341,1348,1232,1347,1657
RAB11B,289,271,293,365,687,392
RAB11FIP1,1059,995,1170,867,1336,427
RAB11FIP2,239,101,373,308,812,496
RAB11FIP3,452,793,345,928,2201,1004
RAB11FIP4,161,422,221,307,292,478
RAB11FIP5,365,602,235,322,1396,828
RAB12,462,368,465,1756,1056,626
RAB14,625,324,785,1278,1396,1481
RAB15,173,125,132,260,449,161
RAB18,407,641,785,1391,1159,2745
RAB1A,391,537,472,626,997,1054
RAB1B,366,586,263,351,883,815
RAB21,422,480,453,741,1116,1341
RAB22A,639,291,588,1246,1372,1869
RAB23,113,50,144,127,359,323
RAB24,190,272,298,254,751,229
RAB25,880,527,687,711,1050,631
RAB27A,215,33,144,174,669,534
RAB28,96,61,108,135,173,211
RAB2A,281,499,352,396,947,1200
RAB2B,198,142,208,354,480,414
RAB30,116,35,110,94,203,177
RAB31,493,457,509,726,2501,1524
RAB33B,88,69,154,166,219,278
RAB34,125,336,141,181,528,487
RAB35,568,404,394,660,1110,884
RAB36,81,17,77,147,127,147
RAB38,309,216,243,428,530,1851
RAB3D,691,591,512,826,1055,1670
RAB3GAP1,684,443,657,1104,1132,1502
RAB3GAP2,785,666,1133,1086,1766,2002
RAB3IL1,102,32,50,23,462,67
RAB3IP,177,146,148,291,326,308
RAB4A,104,191,151,127,301,291
RAB4B,82,63,84,162,358,127
RAB5A,179,125,315,135,389,347
RAB5C,315,255,239,323,736,792
RAB6A,277,243,429,374,809,827
RAB7A,1844,2365,2044,3648,4001,6399
RAB7L1,162,261,141,383,644,456
RAB8A,208,217,243,344,413,486
RAB8B,251,59,351,268,768,604
RABEP1,562,403,489,1008,1699,1059
RABEP2,176,184,215,322,520,311
RABGAP1,941,422,1558,1504,1822,2186
RABGAP1L,347,347,758,628,791,785
RABGEF1,320,365,489,455,939,800
RABGGTA,394,294,452,1091,751,412
RABGGTB,223,100,375,251,509,534
RABIF,75,76,65,113,153,181
RABL3,198,176,348,357,371,547
RABL4,61,47,62,106,139,160
RAC1,589,490,858,1366,1733,1713
RAC3,18,181,29,70,58,35
RACGAP1,123,138,151,342,213,476
RAD1,126,103,191,301,287,278
RAD17,83,66,178,119,172,176
RAD18,84,82,115,83,175,98
RAD21,544,1204,892,1017,1327,2445
RAD23A,514,458,469,717,956,654
RAD23B,873,557,1262,1755,2128,2475
RAD50,660,505,849,702,1307,926
RAD51AP1,40,100,81,123,86,197
RAD51C,28,55,53,48,103,63
RAD51L1,47,71,129,167,126,137
RAD51L3,51,30,57,337,173,119
RAD52,78,94,79,118,318,203
RAD54B,83,53,169,81,93,219
RAD54L,77,222,94,237,145,199
RAD54L2,362,266,292,431,818,443
RAD9A,189,482,264,231,346,459
RAE1,63,21,127,222,160,192
RAET1E,184,12,143,30,142,22
RAF1,685,360,668,552,1851,769
RAG1AP1,209,222,188,517,370,481
RAGE,21,53,38,121,78,52
RAI1,731,777,559,1878,1444,1793
RAI14,227,168,166,510,1444,1229
RALA,331,324,651,669,1039,3223
RALB,517,1213,483,1528,1382,1689
RALBP1,480,401,438,401,1139,610
RALGDS,954,584,1123,1284,2096,1262
RALGPS1,126,80,160,121,182,48
RALGPS2,833,205,1047,283,1025,570
RALY,577,863,551,1058,1285,969
RAMP1,59,33,90,132,270,136
RAN,291,382,365,573,810,849
RANBP1,30,122,41,159,87,77
RANBP10,470,532,441,684,1213,982
RANBP2,1617,1282,1527,2045,3494,3617
RANBP3,315,315,273,248,802,275
RANBP6,256,102,258,290,406,248
RANBP9,591,241,709,409,989,433
RANGAP1,1080,1470,872,2726,1724,1738
RAP1A,153,159,221,87,393,426
RAP1GAP,55,235,75,86,100,157
RAP1GDS1,410,276,477,416,857,882
RAP2A,568,496,808,545,1376,1049
RAP2B,864,1213,1393,1832,1867,4640
RAP2C,324,317,389,508,758,817
RAPGEF1,1080,620,856,1950,5698,2547
RAPGEF2,513,304,622,499,1545,1002
RAPGEF3,393,91,369,325,1352,363
RAPGEF4,67,1,91,27,123,119
RAPGEF5,801,611,1146,1116,1878,1132
RAPGEF6,381,448,589,563,1054,442
RAPGEFL1,1607,1302,1293,4932,1511,1559
RAPH1,366,319,430,557,919,410
RARA,193,214,191,658,849,365
RARG,1377,954,1067,1854,1509,1611
RARRES3,55,15,108,73,215,195
RARS,388,274,511,577,836,626
RARS2,190,138,297,573,600,539
RASA1,354,374,448,575,891,378
RASA2,131,112,235,257,355,389
RASA3,264,147,161,437,1657,511
RASAL1,417,382,320,370,467,186
RASAL2,543,395,823,766,1655,874
RASD1,108,40,138,206,1002,55
RASEF,69,7,72,164,52,278
RASGEF1B,184,64,250,359,347,251
RASGRF2,51,15,72,34,351,96
RASGRP1,349,72,116,305,448,97
RASIP1,127,59,85,113,649,239
RASL12,121,25,98,22,578,56
RASSF1,231,185,349,525,1144,629
RASSF10,62,63,90,123,93,279
RASSF2,192,60,301,219,1850,411
RASSF3,90,74,123,227,437,245
RASSF4,191,82,284,278,2910,413
RASSF5,606,251,592,379,1045,385
RASSF9,119,12,219,300,96,132
RAVER1,188,419,212,437,513,479
RAVER2,207,143,329,193,423,318
RB1,590,416,706,957,1257,1537
RB1CC1,924,1409,1375,2098,2271,4041
RBAK,230,170,317,492,524,725
RBBP4,510,771,476,336,912,821
RBBP5,304,289,259,404,613,679
RBBP6,742,501,861,766,1279,1101
RBBP7,452,471,580,890,937,747
RBBP8,260,333,392,1278,347,533
RBBP9,121,132,213,358,269,180
RBCK1,437,274,366,1037,996,467
RBL1,109,256,153,333,284,288
RBL2,683,556,1130,1130,2029,1761
RBM10,423,644,462,513,895,617
RBM12,928,887,971,1556,1941,1970
RBM12B,379,645,407,524,1024,1317
RBM14,901,1343,749,971,2068,1264
RBM15,332,395,414,530,990,716
RBM15B,867,542,478,1122,1665,1001
RBM16,859,523,1173,1420,2093,1328
RBM17,267,305,323,416,615,544
RBM18,101,51,79,117,258,249
RBM19,452,853,748,1895,1197,1003
RBM20,123,3,198,86,223,47
RBM22,291,227,213,222,482,344
RBM23,439,377,485,650,985,816
RBM24,287,1,370,5,1254,200
RBM25,1320,1827,2209,2275,2311,2003
RBM26,515,287,761,560,813,562
RBM27,679,684,674,610,1125,879
RBM28,245,342,296,524,592,719
RBM3,1340,683,2076,2482,2622,2274
RBM33,771,734,1000,1226,1760,827
RBM35A,1344,1123,1413,1392,1236,4126
RBM35B,1043,1146,693,1823,785,1199
RBM38,138,140,105,395,783,435
RBM39,872,908,1642,1834,1965,1450
RBM41,128,141,183,273,228,349
RBM42,311,385,298,504,910,419
RBM47,990,217,1056,669,1020,601
RBM5,848,298,1335,718,2481,884
RBM6,681,239,665,567,2005,875
RBM8A,56,38,63,99,103,88
RBM9,1484,742,1097,1474,3307,2972
RBMS1,95,122,138,100,301,269
RBMS2,415,64,356,203,1204,777
RBMS3,172,3,105,9,459,130
RBMX,54,127,121,134,112,119
RBMX2,72,29,89,121,116,134
RBP1,19,365,27,363,104,973
RBPJ,153,69,263,236,487,209
RBPMS,150,36,89,73,544,111
RBX1,165,236,276,291,511,484
RC3H1,1678,1251,1954,1597,4008,3730
RC3H2,505,244,521,889,1265,1446
RCAN1,317,250,372,359,832,601
RCAN2,312,31,222,21,628,199
RCAN3,77,119,152,267,172,231
RCBTB1,268,227,294,373,590,463
RCBTB2,180,46,232,108,359,215
RCC1,552,901,452,953,894,857
RCC2,597,1906,603,1541,1573,2048
RCCD1,61,62,86,111,197,143
RCE1,108,338,76,150,220,315
RCHY1,144,138,259,234,373,345
RCL1,159,46,156,451,388,167
RCN2,248,260,393,519,611,996
RCN3,99,133,101,144,1176,271
RCOR1,1242,1521,928,2080,1734,3021
RCOR3,354,165,691,345,893,551
RCP9,338,339,367,538,792,882
RCSD1,150,32,255,47,785,135
RDBP,170,289,147,477,365,300
RDH10,413,333,255,389,931,873
RDH11,293,264,351,1023,604,786
RDH13,171,161,209,133,243,142
RDH14,77,80,116,152,221,177
RDH5,56,33,49,47,413,38
RDHE2,308,190,534,305,324,1189
RDX,511,258,633,420,1091,1001
REC8,73,67,112,139,147,135
RECK,134,5,132,31,646,92
RECQL,147,206,217,277,474,970
RECQL4,203,641,204,496,323,508
RECQL5,406,329,423,2174,683,443
REEP3,259,264,323,264,852,1665
REEP5,513,594,730,608,1627,924
REEP6,51,38,27,86,53,27
REL,245,281,201,627,421,1145
RELA,218,175,163,267,335,281
RELB,115,100,113,244,550,237
RELL1,459,254,517,358,1421,713
RELL2,52,93,65,116,112,82
RELN,172,13,101,14,535,56
RELT,177,277,89,280,857,371
REPIN1,611,676,387,724,1528,324
REPS1,453,376,534,696,589,725
RER1,764,577,869,1345,2262,2277
RERE,807,621,883,933,1779,848
REST,579,628,695,749,1212,1229
RETSAT,364,146,346,247,839,446
REV1,636,266,881,855,963,780
REV3L,1088,377,1174,1259,3813,1217
REXO1,308,296,285,354,641,272
REXO2,217,43,282,166,588,689
REXO4,157,146,143,398,390,311
RFC1,557,403,583,545,931,1256
RFC2,118,97,118,163,215,181
RFC3,82,103,91,78,203,133
RFC5,65,118,80,271,119,179
RFFL,607,234,527,1886,1029,1002
RFK,116,181,267,118,298,251
RFNG,206,272,166,221,350,198
RFT1,131,144,133,276,344,184
RFTN1,166,54,271,187,1722,653
RFWD2,221,358,398,392,755,675
RFWD3,433,844,339,941,745,1010
RFX1,113,157,158,199,330,223
RFX2,71,173,231,201,273,98
RFX3,57,18,160,85,319,76
RFX5,326,109,290,516,840,589
RFX7,760,108,805,694,1089,1068
RFXANK,114,143,111,129,268,219
RFXAP,52,89,78,39,183,118
RG9MTD1,224,188,315,385,349,426
RG9MTD2,58,36,61,55,85,136
RGL1,279,156,413,190,1082,269
RGL2,629,854,920,1033,1997,1360
RGMA,389,86,363,497,673,259
RGMB,376,200,386,250,947,283
RGNEF,348,404,833,617,421,573
RGP1,120,34,64,116,325,4824
RGS1,156,42,278,304,150,180
RGS10,95,104,206,369,314,194
RGS12,389,228,424,521,785,664
RGS14,182,177,252,249,493,218
RGS16,254,67,125,191,643,111
RGS19,62,58,40,97,251,197
RGS2,96,22,156,140,535,406
RGS20,14,56,33,64,28,217
RGS3,231,141,250,421,1167,536
RGS5,407,131,601,46,1937,562
RHBDD1,104,109,168,221,266,293
RHBDD2,155,223,147,372,413,556
RHBDD3,124,207,105,279,293,222
RHBDF2,355,675,251,486,769,1173
RHBDL2,70,196,120,95,113,84
RHCG,8518,1012,16167,2468,7605,820
RHEB,48,62,56,61,168,60
RHOA,2936,1755,3770,3469,6768,3715
RHOB,1129,1174,1538,1926,2603,3361
RHOBTB1,80,18,151,200,425,328
RHOBTB3,338,151,399,140,2407,651
RHOC,307,452,269,595,1899,1841
RHOD,492,1248,423,404,1009,1084
RHOG,267,101,140,239,746,464
RHOJ,94,20,81,44,678,72
RHOQ,62,45,76,126,366,159
RHOT1,277,199,281,383,532,471
RHOT2,442,708,552,1299,1368,901
RHOU,154,28,77,27,396,219
RHOV,435,550,511,790,288,489
RIC3,87,0,129,24,163,13
RIC8A,489,390,428,761,1468,1623
RIC8B,75,49,143,72,310,154
RICS,1600,322,1503,879,1724,3239
RIF1,1485,1267,1427,2047,2636,2909
RILPL1,169,147,186,243,512,284
RILPL2,67,104,75,61,272,132
RIMKLB,253,78,436,373,594,310
RIN1,431,669,278,674,1095,758
RIN2,737,806,653,1485,2777,1901
RIN3,173,110,178,110,801,288
RING1,202,537,271,442,651,613
RINT1,168,134,209,408,334,379
RIOK1,124,279,155,324,173,296
RIOK2,96,46,102,75,245,143
RIOK3,1134,935,2201,1495,2296,1512
RIPK1,459,199,478,320,1054,1004
RIPK3,69,19,104,32,211,215
RIPK4,607,638,596,516,616,1257
RIPK5,449,480,498,440,1151,1042
RIT1,228,261,352,334,459,569
RLF,592,597,586,737,1137,1369
RMI1,128,70,120,111,188,270
RMND1,26,64,60,151,118,87
RMND5A,1027,757,1275,1195,2150,1476
RMND5B,494,278,367,312,621,170
RMRP,9787,11728,72054,34317,29343,56871
RNASE1,235,31,184,356,1474,264
RNASE7,80,26,204,106,177,198
RNASEH1,46,77,74,154,130,93
RNASEH2A,53,72,42,98,92,129
RNASEH2C,193,247,127,120,536,286
RNASEK,158,207,133,303,391,385
RNASEL,172,76,162,143,467,247
RNASEN,454,194,465,1172,1002,1005
RNASET2,92,74,140,120,282,124
RND3,1652,439,2992,1287,1393,1415
RNF10,1403,742,1193,1129,4133,2370
RNF103,276,273,400,310,647,568
RNF11,651,1010,1503,921,1864,2100
RNF111,490,288,771,723,1006,1115
RNF114,259,469,409,413,899,873
RNF115,184,66,160,109,756,303
RNF12,208,189,218,367,380,643
RNF121,142,79,207,245,573,412
RNF122,152,39,77,76,391,106
RNF123,523,414,607,622,2010,556
RNF125,60,5,123,112,320,54
RNF126,94,215,164,255,259,138
RNF128,64,0,76,91,38,562
RNF13,97,143,235,393,340,380
RNF130,117,89,138,294,638,372
RNF135,193,50,272,213,528,573
RNF138,112,115,180,152,259,167
RNF138P1,129,21,146,58,371,114
