gene,discovery_log2FoldChange,discovery_lfcSE,discovery_pvalue,discovery_padj,discovery_test_status,validation_log2FoldChange,validation_lfcSE,validation_pvalue,validation_padj,validation_test_status,discovery_candidate,mapping_status,testable,same_direction,replicated,replicated_large_effect,validation_outcome,lfc_difference
ATP10B,-1.391336198262721,0.4586274413753612,0.0024157779171736,0.023263210630455,tested,-1.2161934380584707,0.565614268774287,0.03153805100685746,0.061091070045838906,tested,True,matched_exact_symbol,True,True,False,False,not_significant,0.17514276020425035
ATP12A,1.9148690039390328,0.5953675064735884,0.0012986375590947,0.0139219246896426,tested,0.04727980338753616,0.7307482187890338,0.9484124339266533,0.9625404790533751,tested,True,matched_exact_symbol,True,True,False,False,not_significant,-1.8675892005514967
ATP13A4,-3.716279129192572,0.7622896894046327,1.0872396467289125e-06,2.9668934359828452e-05,tested,-3.652839135670104,0.5469057219959591,2.4041069691624676e-11,5.239720317405378e-10,tested,True,matched_exact_symbol,True,True,True,True,replicated,0.06343999352246765
ATP1A2,-4.466221552776404,0.5547213934527377,8.1927405562016365e-16,1.3448895669289748e-13,tested,-3.165357077460891,0.5081032777637091,4.671760781149995e-10,7.379728313586496e-09,tested,True,matched_exact_symbol,True,True,True,True,replicated,1.3008644753155134
ATP1B3,1.601768260492973,0.5500405298975928,0.0035901764206063,0.0319376744071889,tested,1.326289941743911,0.31877264961050555,3.1739316735527944e-05,0.0001534941218448046,tested,True,matched_exact_symbol,True,True,True,True,replicated,-0.27547831874906215
ATP2A1,-4.629590670653027,0.4739712795177687,1.5498920866732562e-22,1.4802878420535665e-19,tested,-3.453240197739849,0.7367424377310878,2.7700308144343732e-06,1.8065418355006783e-05,tested,True,matched_exact_symbol,True,True,True,True,replicated,1.1763504729131777
ATP2C2,1.9229949007125708,0.574108172572124,0.0008094759123946,0.009324949490809,tested,0.10644992539768675,0.44370350394020763,0.8103982500801574,0.8553937550026083,tested,True,matched_exact_symbol,True,True,False,False,not_significant,-1.8165449753148841
ATP8A1,-2.4773125775137848,0.4381405865770734,1.5661943295407948e-08,6.353064720523394e-07,tested,-1.878798756755229,0.2909545547292563,1.0654414209551758e-10,1.9935146083909738e-09,tested,True,matched_exact_symbol,True,True,True,True,replicated,0.5985138207585559
ATP8B4,-1.536299374533637,0.5309725788353408,0.0038113375564246,0.0336486658552919,tested,0.11114498604951853,0.28057405994317375,0.6920060157990368,0.760656898947768,tested,True,matched_exact_symbol,True,False,False,False,not_significant,1.6474443605831557
ATPGD1,-3.5135689895311395,0.6051253461290185,6.384977641508281e-09,2.830404012729367e-07,tested,,,,,,True,not_in_validation_source,False,False,False,False,not_testable,
AURKB,1.8231031756885907,0.5666322353970643,0.0012934170268845,0.0138801218431558,tested,1.6785312280653866,0.35378987869918643,2.0909451852865293e-06,1.4041900510671389e-05,tested,True,matched_exact_symbol,True,True,True,True,replicated,-0.14457194762320413
AVIL,-1.3590257908540264,0.4874366301962965,0.0053016925657127,0.0434474119308723,tested,-0.4581182374231041,0.3369384314233332,0.17394080238306264,0.25480864362229527,tested,True,matched_exact_symbol,True,True,False,False,not_significant,0.9009075534309223
AXUD1,-1.4046490722292355,0.4288268925319548,0.0010545196645546,0.0117235805246682,tested,,,,,,True,not_in_validation_source,False,False,False,False,not_testable,
B3GNT5,1.2768521742541117,0.4602147954062097,0.0055291721996113,0.0447779554018854,tested,1.006490702391745,0.3081027872656865,0.0010879479082068146,0.0034220035526857516,tested,True,matched_exact_symbol,True,True,True,True,replicated,-0.2703614718623666
B4GALNT1,1.9472515287086123,0.6050717591834188,0.0012899070482843,0.0138566088438402,tested,1.971750092798145,0.41990555688053144,2.65696587009223e-06,1.741073450115503e-05,tested,True,matched_exact_symbol,True,True,True,True,replicated,0.02449856408953277
B4GALNT3,1.6377145724536752,0.4245979928056501,0.0001147428217878,0.0018348372689547,tested,0.40526477227057306,0.4060110157323743,0.3182008039678734,0.4150748575582096,tested,True,matched_exact_symbol,True,True,False,False,not_significant,-1.2324498001831021
BAIAP2L2,1.9330348597835596,0.6133387662157634,0.0016234554950257,0.0167052139380413,tested,0.5553912969488702,0.4725505930295215,0.23987252680047022,0.3311962037912516,tested,True,matched_exact_symbol,True,True,False,False,not_significant,-1.3776435628346895
BBS9,-1.5551897021408698,0.5370832077033929,0.0037840846869881,0.0334643044793752,tested,-0.3496206634054555,0.11243979356118619,0.0018746564759566126,0.00545793803552855,tested,True,matched_exact_symbol,True,True,True,False,replicated,1.2055690387354143
BCAM,1.4239501094230669,0.4669835990757332,0.0022941287958135,0.0223615039528557,tested,1.2356833041021276,0.22550928712291782,4.264742385615625e-08,4.3376439648569176e-07,tested,True,matched_exact_symbol,True,True,True,True,replicated,-0.1882668053209393
BCL2,-2.117263220138732,0.5312154279220674,6.728260322916997e-05,0.0011273860120026,tested,-1.1411357582631716,0.26486644586555147,1.644814389922231e-05,8.68637185210409e-05,tested,True,matched_exact_symbol,True,True,True,True,replicated,0.9761274618755604
BCL6B,-2.145371511019054,0.5144525692593516,3.0432878687847343e-05,0.000558964726389,tested,1.3933630006115534,0.3832813033311421,0.000277599790210291,0.001034911498590997,tested,True,matched_exact_symbol,True,False,False,False,significant_opposite_direction,3.5387345116306075
BDH2,-2.2895338501453724,0.7546794919243472,0.0024150803814073,0.023263210630455,tested,-0.753753310455143,0.13824558670061007,4.972875604823893e-08,4.958984890843938e-07,tested,True,matched_exact_symbol,True,True,True,False,replicated,1.5357805396902293
BEST3,-4.544990915849879,0.6176823023606833,1.8649479431278227e-13,1.939915157475337e-11,tested,-2.620277426704666,0.5764700365851498,5.483530519788987e-06,3.310146086514488e-05,tested,True,matched_exact_symbol,True,True,True,True,replicated,1.924713489145213
BEX4,-2.375381737056025,0.7176967013218326,0.000933862693431,0.0105157143163839,tested,-2.4602229709741485,0.3297585280558959,8.607684410998506e-14,3.1039831663903702e-12,tested,True,matched_exact_symbol,True,True,True,True,replicated,-0.08484123391812348
BICC1,-2.352009312849162,0.4828480808080527,1.109693120352076e-06,3.0047515263966265e-05,tested,1.0795491996378228,0.34792800928592077,0.0019170254540443086,0.0055649543591951385,tested,True,matched_exact_symbol,True,False,False,False,significant_opposite_direction,3.4315585124869847
BID,1.644464001227298,0.555131386792096,0.0030535315882237,0.0280178190968374,tested,1.6959573100170109,0.2529298363144259,2.0106442699220806e-11,4.4862500272636423e-10,tested,True,matched_exact_symbol,True,True,True,True,replicated,0.05149330878971292
BIN1,-2.576496181827789,0.4111225961332851,3.6812261802652734e-10,2.079299045691772e-08,tested,-0.3627135783479379,0.31813525474298854,0.2542347240948103,0.34612842842592967,tested,True,matched_exact_symbol,True,True,False,False,not_significant,2.213782603479851
BIRC3,-1.491223471120408,0.503062821198633,0.0030338344591659,0.0279102143852867,tested,-0.12969885195467185,0.2506768453845805,0.6048807123237926,0.6871457210577037,tested,True,matched_exact_symbol,True,True,False,False,not_significant,1.3615246191657362
BMP4,-2.3472411669647784,0.6951357988979897,0.0007337018033147,0.0086029811893127,tested,-0.7122078289320701,0.3597673061184921,0.04774459536763503,0.08657466754492943,tested,True,matched_exact_symbol,True,True,False,False,not_significant,1.6350333380327082
BNC1,1.3707322289852848,0.480919940886427,0.004368768589253,0.0375292582164287,tested,2.6500380676436754,0.47767146246157016,2.8924382734485123e-08,3.049617435384285e-07,tested,True,matched_exact_symbol,True,True,True,True,replicated,1.2793058386583906
BNC2,-2.6425107522319218,0.4923618523719263,8.005282999155422e-08,2.900120799625064e-06,tested,-1.1128964580326777,0.3929748952996842,0.004626095782140699,0.011896984054572853,tested,True,matched_exact_symbol,True,True,True,True,replicated,1.529614294199244
BOC,-2.6558420229932467,0.4990447139151216,1.0271622263603422e-07,3.6212638758864952e-06,tested,-2.319376147961319,0.3067361623315261,3.985407575825335e-14,1.5532647429799612e-12,tested,True,matched_exact_symbol,True,True,True,True,replicated,0.3364658750319278
BPGM,1.407855469887752,0.4142323757726333,0.0006770461197368,0.0080830074249488,tested,1.3314313554896697,0.3173728142810054,2.726728936834129e-05,0.0001347138431289488,tested,True,matched_exact_symbol,True,True,True,True,replicated,-0.07642411439808217
BUB1,1.3655034503385477,0.4547913602445148,0.0026778669214636,0.0251642843263834,tested,1.3304489292572126,0.2426061542740412,4.158459922710644e-08,4.2343702008205926e-07,tested,True,matched_exact_symbol,True,True,True,True,replicated,-0.03505452108133511
BVES,-1.549244089404115,0.5010365125882315,0.0019876046589194,0.0198495955766231,tested,0.8654401443823062,0.3334440221287485,0.00944647911342314,0.02189865612657182,tested,True,matched_exact_symbol,True,False,False,False,significant_opposite_direction,2.414684233786421
BZRAP1,-1.7413657152064128,0.5136307269966738,0.0006981445984807,0.00827845050975,tested,,,,,,True,not_in_validation_source,False,False,False,False,not_testable,
C10orf10,-2.0033597128662057,0.5555077934296793,0.0003105252238071,0.0042358735922357,tested,,,,,,True,not_in_validation_source,False,False,False,False,not_testable,
C10orf116,-2.0559549740897944,0.5317535867793428,0.0001104682765875,0.0017718774256923,tested,,,,,,True,not_in_validation_source,False,False,False,False,not_testable,
C10orf71,-4.959504002362823,0.7390714570651846,1.9402162643315668e-11,1.455993719504817e-09,tested,-2.2185423866090437,0.7178650342582743,0.001998380846377958,0.005774825660975643,tested,True,matched_exact_symbol,True,True,True,True,replicated,2.740961615753779
C10orf72,-1.6156947495172294,0.4757908169773375,0.0006842608414608,0.0081598687859109,tested,,,,,,True,not_in_validation_source,False,False,False,False,not_testable,
C11orf41,1.536332275470184,0.5409442008792598,0.0045100269052988,0.0383973603460858,tested,,,,,,True,not_in_validation_source,False,False,False,False,not_testable,
C14orf172,1.2545008310070105,0.448468072084019,0.005153127151127,0.042561913403884,tested,,,,,,True,not_in_validation_source,False,False,False,False,not_testable,
C14orf49,-1.4601896296316772,0.4496379403186868,0.0011643238254897,0.0127420688652036,tested,,,,,,True,not_in_validation_source,False,False,False,False,not_testable,
C15orf48,-2.8671456055116997,0.5350604683940803,8.38948351089702e-08,3.018490197448085e-06,tested,-1.0851532189096948,0.6734058539066806,0.1070838258011253,0.17046698390707987,tested,True,matched_exact_symbol,True,True,False,False,not_significant,1.7819923866020049
C16orf74,3.127695531833726,0.5202577989290422,1.8345349721743006e-09,8.760738371665096e-08,tested,2.3035562714660522,0.2734014152313785,3.5907108437544747e-17,2.5949064194743875e-15,tested,True,matched_exact_symbol,True,True,True,True,replicated,-0.8241392603676738
C18orf26,-6.022548371436776,0.848116923148558,1.2378331498744699e-12,1.150856201113379e-10,tested,,,,,,True,not_in_validation_source,False,False,False,False,not_testable,
C19orf26,2.1219320090343623,0.7751725394617792,0.0061933089441506,0.0489592955359272,tested,,,,,,True,not_in_validation_source,False,False,False,False,not_testable,
C1QA,-1.256873355595991,0.4506957268555707,0.0052913469739089,0.0434192026366054,tested,1.1200162498155848,0.41558493066429897,0.00703810769730904,0.0170230653654426,tested,True,matched_exact_symbol,True,False,False,False,significant_opposite_direction,2.376889605411576
C1QTNF5,-1.5855329207499549,0.5510229568841225,0.0040092208528176,0.0349480223843252,tested,2.2731932795300787,0.3433233233106213,3.564287131558328e-11,7.493819234195071e-10,tested,True,matched_exact_symbol,True,False,False,False,significant_opposite_direction,3.8587262002800333
C1S,-1.8223542094333367,0.4037944520496982,6.3894740924200055e-06,0.0001434736559871,tested,1.969277813403822,0.3171389354420423,5.314961706359545e-10,8.249744909436338e-09,tested,True,matched_exact_symbol,True,False,False,False,significant_opposite_direction,3.7916320228371587
C1orf115,-1.6241945776697353,0.5550881326685068,0.0034333761310902,0.0307249145087172,tested,-1.7871862066776276,0.3831442692979932,3.0933000373579427e-06,1.9991095462287935e-05,tested,True,matched_exact_symbol,True,True,True,True,replicated,-0.16299162900789232
C1orf161,-1.7603266344334965,0.594351549250576,0.0030588612956519,0.0280422310402437,tested,,,,,,True,not_in_validation_source,False,False,False,False,not_testable,
C1orf21,-1.446874010266423,0.4598798340106751,0.0016540676054773,0.0170035560304744,tested,-0.47278836287013853,0.2334692031757425,0.04286154736194504,0.07903704756309081,tested,True,matched_exact_symbol,True,True,False,False,not_significant,0.9740856473962844
C1orf93,1.2382434672894378,0.4352994546139955,0.0044470227277619,0.0380149884278818,tested,,,,,,True,not_in_validation_source,False,False,False,False,not_testable,
C20orf82,-3.4241561117296677,0.6877812234251997,6.406099869194127e-07,1.8799576878702093e-05,tested,,,,,,True,not_in_validation_source,False,False,False,False,not_testable,
C2orf54,-2.808985943507456,0.4423044233885804,2.1420115694473638e-10,1.2895700058172848e-08,tested,,,,,,True,not_in_validation_source,False,False,False,False,not_testable,
C2orf55,-2.3588358482217924,0.5934682921103488,7.047928632617376e-05,0.0011753260034012,tested,,,,,,True,not_in_validation_source,False,False,False,False,not_testable,
C2orf67,-1.5504267512743115,0.4966926735384183,0.0017993154566916,0.0182820195241808,tested,,,,,,True,not_in_validation_source,False,False,False,False,not_testable,
C3,-2.934980178357191,0.4533193205927807,9.517612220399154e-11,6.13448061273089e-09,tested,0.12297011827125903,0.43282510866930207,0.7763257709606607,0.8299865407972334,tested,True,matched_exact_symbol,True,False,False,False,not_significant,3.05795029662845
C3orf23,-1.7786005959580278,0.5277001921384615,0.0007503856432479,0.0087400793436401,tested,,,,,,True,not_in_validation_source,False,False,False,False,not_testable,
C4orf31,-3.764527122152528,0.7894390983167923,1.855014420560627e-06,4.753361342051207e-05,tested,,,,,,True,not_in_validation_source,False,False,False,False,not_testable,
C4orf32,-1.7901839032652218,0.6286039775107759,0.0044012570558182,0.0377466176558582,tested,,,,,,True,not_in_validation_source,False,False,False,False,not_testable,
C5orf4,-1.9807316011075071,0.571010586084215,0.0005227541321943,0.006608971014241,tested,,,,,,True,not_in_validation_source,False,False,False,False,not_testable,
C5orf41,-1.3211938038340478,0.4397587186138531,0.0026613961432889,0.0250781257737912,tested,,,,,,True,not_in_validation_source,False,False,False,False,not_testable,
C6orf142,-5.049950962126753,0.8820403393237798,1.0324739076411884e-08,4.4094190543407845e-07,tested,,,,,,True,not_in_validation_source,False,False,False,False,not_testable,
C6orf150,1.9824913557339652,0.5223739708577634,0.0001475499147348,0.0022814165633365,tested,,,,,,True,not_in_validation_source,False,False,False,False,not_testable,
C6orf190,-2.6685529697356687,0.7867257070184512,0.0006939108037853,0.0082468630142185,tested,,,,,,True,not_in_validation_source,False,False,False,False,not_testable,
C7,-2.795713387878805,0.5795006150064422,1.4046106937258975e-06,3.680009962165655e-05,tested,-3.706106725150054,0.563591951647787,4.836989574589395e-11,9.890064594091718e-10,tested,True,matched_exact_symbol,True,True,True,True,replicated,-0.9103933372712487
C7orf41,-1.371804994840296,0.4190286761898537,0.001061216202494,0.0117855575300242,tested,,,,,,True,not_in_validation_source,False,False,False,False,not_testable,
C8orf4,-1.5022937266228962,0.5389106849152521,0.0053092065024364,0.043475076784565,tested,,,,,,True,not_in_validation_source,False,False,False,False,not_testable,
C8orf55,1.4536395322780369,0.4357270795166452,0.0008495528636092,0.009669991749815,tested,,,,,,True,not_in_validation_source,False,False,False,False,not_testable,
C8orf79,-3.8754237348738543,0.6518357079746717,2.757833027986317e-09,1.2763785811464425e-07,tested,,,,,,True,not_in_validation_source,False,False,False,False,not_testable,
C9orf140,2.398827025582629,0.5501123449989866,1.2969859970083437e-05,0.0002698244531597,tested,,,,,,True,not_in_validation_source,False,False,False,False,not_testable,
C9orf61,-3.2260508794541565,0.6035578162894869,9.03886473267632e-08,3.230010642227804e-06,tested,,,,,,True,not_in_validation_source,False,False,False,False,not_testable,
CA13,-1.7295625700999142,0.5867112316552866,0.0031994666157605,0.0289522792981741,tested,-2.0350064917218993,0.3583785541560241,1.3598329933858969e-08,1.545068041498298e-07,tested,True,matched_exact_symbol,True,True,True,True,replicated,-0.3054439216219851
CA2,2.479937310838712,0.5992819821896643,3.500701684738496e-05,0.0006352050414484,tested,1.93401471643828,0.4162002188623046,3.3706273914739292e-06,2.1614262159401745e-05,tested,True,matched_exact_symbol,True,True,True,True,replicated,-0.5459225944004322
CA3,-6.967284714488503,1.5724832954607884,9.390470231817026e-06,0.0002004625328445,tested,-3.393475329331506,0.46081493208739344,1.7838052776041784e-13,6.05340764358072e-12,tested,True,matched_exact_symbol,True,True,True,True,replicated,3.573809385156997
CAB39L,-1.6967950341773814,0.5475627144892464,0.0019429692386848,0.0194964993520749,tested,-2.5374310447889306,0.2265860344904334,4.1454396818565076e-29,2.312378072535583e-26,tested,True,matched_exact_symbol,True,True,True,True,replicated,-0.8406360106115491
CABC1,-2.5484577570319726,0.4006365839235372,2.0041693016735708e-10,1.2313334902562888e-08,tested,,,,,,True,not_in_validation_source,False,False,False,False,not_testable,
CACNA1S,-5.431113669469763,0.6787963520518423,1.2331822942366385e-15,1.9337034601865858e-13,tested,-2.035918793870176,0.7558553768260471,0.007069987777808589,0.017090910324198717,tested,True,matched_exact_symbol,True,True,True,True,replicated,3.395194875599587
CACNA2D1,-2.662507099872663,0.5191798203015304,2.9237856922104577e-07,9.56924999450563e-06,tested,-1.2075647506208664,0.3512564436181712,0.0005863660580302755,0.0019961499506843724,tested,True,matched_exact_symbol,True,True,True,True,replicated,1.4549423492517968
CACNB1,-1.4185119187136246,0.4754334827318989,0.0028486212812669,0.0265315737420127,tested,-0.8714386416929272,0.38813989318839326,0.024757453057960427,0.04979386333347534,tested,True,matched_exact_symbol,True,True,True,False,replicated,0.5470732770206974
