gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,pvalue_model,model_converged,test_status,direction
OXER1,14.06471367555719,-2.6501645786702124,0.3937443303332926,-6.730673623736826,1.688793958540498e-11,3.830364950438105e-10,1.688793958540498e-11,True,tested,down
HAAO,49.018204105042614,-1.791013320410997,0.28595310657764683,-6.263311288505519,3.7688719010247085e-10,6.060753462458652e-09,3.7688719010247085e-10,True,tested,down
B3GALNT2,2154.5909644022627,0.12182893384306268,0.1560085284968633,0.7809120117783315,0.43485424683175555,0.5322088456133741,0.43485424683175555,True,tested,not_significant
MAPKAPK2,2444.881740040487,0.4259529877625902,0.1238682975257846,3.438757101460309,0.0005843913248121682,0.0019909563035394725,0.0005843913248121682,True,tested,not_significant
IL20,38.18399775616046,3.598657525600817,0.6570249135639875,5.477201018269065,4.3210624671671155e-08,4.389924020428743e-07,4.3210624671671155e-08,True,tested,up
IL24,239.2311983351977,8.653685432578833,0.7506928466938901,11.52759809912981,9.57786662216103e-31,7.123538300232266e-28,9.57786662216103e-31,True,tested,up
FCMR,66.4915990570081,0.9696613770045137,0.27334891009233786,3.547339466899502,0.00038914282530274214,0.0013934201467711027,0.00038914282530274214,True,tested,not_significant
CAPN2,8733.231432413293,0.13567311064159865,0.18885036412118436,0.718415933551168,0.4725008652538759,0.5678408701798752,0.4725008652538759,True,tested,not_significant
MRPL55,364.6033395630181,0.20283622845252236,0.15591761803156537,1.300919235512297,0.19328610119662792,0.27774568558684665,0.19328610119662792,True,tested,not_significant
OBSCN-AS1,13.043648156653546,-0.9003863173659764,0.3717066285097705,-2.422303634927805,0.015422458310453817,0.0331555920560762,0.015422458310453817,True,tested,not_significant
WDR26,5612.329703310697,-0.5160788742292174,0.1926666598684557,-2.6786101683683796,0.007392840788637865,0.017765509972696002,0.007392840788637865,True,tested,not_significant
REL,2653.267154252645,0.7071722691485282,0.17759237336777223,3.9819968376911112,6.833868930078108e-05,0.00030149421750344594,6.833868930078108e-05,True,tested,not_significant
PUS10,312.4987516489063,0.5474249978347845,0.2034373487292383,2.690877566259336,0.007126434325302195,0.017199412210200674,0.007126434325302195,True,tested,not_significant
PEX13,1774.2984396750537,0.5119250856653863,0.15139738492654675,3.381333739111519,0.0007213487165027248,0.0023964404596265843,0.0007213487165027248,True,tested,not_significant
KIAA1841,342.1997996792872,0.30393048248446525,0.11846993698790585,2.5654650471831717,0.01030376020035394,0.02356465337300677,0.01030376020035394,True,tested,not_significant
TRIM17,22.880741300546326,-1.0236325462655322,0.5851162938834471,-1.749451445748725,0.08021301475074281,0.13392594830238136,0.08021301475074281,True,tested,not_significant
RFTN2,124.70633953238654,0.37258142219549273,0.33140925681403266,1.1242336010082044,0.2609139383830832,0.35371108074261676,0.2609139383830832,True,tested,not_significant
DISC1,249.6509693792244,-0.2924122602300701,0.2725597469419075,-1.0728372898452754,0.2833441265284592,0.3782017990378372,0.2833441265284592,True,tested,not_significant
MEMO1,1360.156751092174,0.30655585504297916,0.20052595287585193,1.5287589992541846,0.12632420008743195,0.19546523678577152,0.12632420008743195,True,tested,not_significant
DPY30,690.6519104455278,0.1991163192209475,0.16329633296010762,1.2193557296206432,0.2227092049738525,0.3118173432256073,0.2227092049738525,True,tested,not_significant
TYW5,297.8130096837249,-0.07577253170307917,0.10575082301459636,-0.7165195460712451,0.47367060273182304,0.5690933740838017,0.47367060273182304,True,tested,not_significant
MAIP1,289.5703990446026,0.18326721159721945,0.1500722086141644,1.2211935393607714,0.22201274981718166,0.31115951509396145,0.22201274981718166,True,tested,not_significant
PQLC3,394.10399944623447,0.6017425572635126,0.1577270457825161,3.8150879849308335,0.00013613441970230435,0.0005532785500196113,0.00013613441970230435,True,tested,not_significant
ARL5A,2876.9721299969556,-0.4113147917395055,0.2037356888627593,-2.0188647066964096,0.043501283385762306,0.08001833351564892,0.043501283385762306,True,tested,not_significant
LRATD1,2847.6990558884713,-0.27288897833957765,0.4302126958436067,-0.634311774096922,0.5258773740655819,0.617803812496422,0.5258773740655819,True,tested,not_significant
CLHC1,93.99408696611013,-0.961759223511303,0.27351929327884356,-3.5162390630002927,0.00043770667208572084,0.0015456110972759875,0.00043770667208572084,True,tested,not_significant
PRORSD1P,17.531330944218194,-0.7415121371190583,0.3037345918857812,-2.441316059903715,0.014633841076366033,0.03172768896066242,0.014633841076366033,True,tested,not_significant
FRZB,187.45352198980416,-2.076759328647905,0.38563526502709333,-5.385294128901825,7.232627630506042e-08,6.944723141717743e-07,7.232627630506042e-08,True,tested,down
DUSP19,152.4068461723031,-0.3730591066891888,0.1645856490044601,-2.2666563515454454,0.02341122677743632,0.047471361805888714,0.02341122677743632,True,tested,not_significant
CFAP36,342.8177337004205,-0.294810491914151,0.15357741106555173,-1.9196214460752727,0.05490573311616533,0.09742220040989574,0.05490573311616533,True,tested,not_significant
NUP35,413.04548172814344,0.05939170637712317,0.13339225851086486,0.445241028528546,0.6561455796005652,0.7307336283921941,0.6561455796005652,True,tested,not_significant
CCDC138,214.91156000060815,0.1110942236867256,0.15226814266190733,0.729595972897605,0.465637184532112,0.5614725291542927,0.465637184532112,True,tested,not_significant
FBXO41,125.79092113891016,0.2308550436597946,0.33059905395646044,0.6982931163807805,0.48499390324530545,0.5798911789087675,0.48499390324530545,True,tested,not_significant
ALMS1P1,15.711540200043437,-0.45701312732374705,0.5686400066371154,-0.8036949950575595,0.4215731453250168,0.519544369238577,0.4215731453250168,True,tested,not_significant
ACTG2,265.11883954860355,0.5125800092987304,0.656622493409931,0.7806312065808648,0.4350194320988212,0.5323664378831728,0.4350194320988212,True,tested,not_significant
WDCP,295.3360227285317,0.41916079609433426,0.11692175813610833,3.584968296545714,0.0003371191544752373,0.001227325496100956,0.0003371191544752373,True,tested,not_significant
SMC6,1536.433790841214,0.29355305106833185,0.1667818342555218,1.760102066143411,0.07839050253675729,0.1314362643510349,0.07839050253675729,True,tested,not_significant
VSNL1,1682.3092137585215,0.2672503833998694,0.4793795694053481,0.557492226319497,0.5771911688659714,0.6629045402301885,0.5771911688659714,True,tested,not_significant
CCDC74A,40.019568669766514,-1.480669396306317,0.32325910315189776,-4.5804414535251565,4.6399549526178865e-06,2.85597227255963e-05,4.6399549526178865e-06,True,tested,down
H3F3A,8749.339847448531,-0.3560640534464311,0.18405747680077203,-1.9345264296535092,0.053048435735121593,0.09465586233369878,0.053048435735121593,True,tested,not_significant
COQ8A,2281.6285991166383,-2.308567036149291,0.3960440158836206,-5.829066829853767,5.573818008008007e-09,6.957528072933071e-08,5.573818008008007e-09,True,tested,down
SLC16A14,437.9232552167367,-2.7150193043616246,0.35347664059115924,-7.680901628523427,1.579727557940841e-14,6.794731785360003e-13,1.579727557940841e-14,True,tested,down
EN1,53.50899029578924,7.118166939494977,0.5926965939057645,12.009798964066135,3.1561135312932084e-33,4.024044752398841e-30,3.1561135312932084e-33,True,tested,up
SGCB,1094.0286576210397,-0.004226872900190618,0.2527307451126443,-0.016724806862365178,0.9866561569131157,0.9897379770531849,0.9866561569131157,True,tested,not_significant
SPATA18,375.5153119291353,-2.3705268074073564,0.31771176363729436,-7.461249719773026,8.570563761632453e-14,3.0997055018601573e-12,8.570563761632453e-14,True,tested,down
NOSTRIN,227.54380567450784,-1.5895018432762074,0.44707019234964157,-3.555374235357433,0.00037744145913414206,0.001355872418101114,0.00037744145913414206,True,tested,down
SGPP2,2270.9349666988173,-0.5602670502218382,0.4610857896945845,-1.2151037024865798,0.22432654163711185,0.3137372693114821,0.22432654163711185,True,tested,not_significant
INHBB,154.22552789923233,0.9146860294674604,0.41382746179215063,2.2103077101414583,0.02708381389120839,0.05371026307722139,0.02708381389120839,True,tested,not_significant
XIRP2,10049.656080862089,-1.3806538009756664,0.7618485855764856,-1.8122417329566018,0.06994885328768048,0.11950488430178947,0.06994885328768048,True,tested,not_significant
BBS5,103.92011294129479,-0.5470197653766363,0.24292623562518903,-2.2517936935417437,0.02433531240871569,0.04909973171646605,0.02433531240871569,True,tested,not_significant
SMARCAD1,1850.2651647475368,0.11527621238603263,0.20552181322813298,0.5608952673946775,0.574868936480413,0.6607485276457589,0.574868936480413,True,tested,not_significant
HPGDS,29.94470895167698,-0.0666996327001926,0.2551963408105414,-0.26136594470102775,0.7938103166916313,0.8437247917676324,0.7938103166916313,True,tested,not_significant
PDLIM5,7614.995147112106,-0.3613616847788911,0.11749330589258375,-3.0755938139085117,0.002100838265691375,0.0060250583294651425,0.002100838265691375,True,tested,not_significant
RPRD2,1262.4364686181004,-0.39282006762027016,0.10178610699774834,-3.8592699849396923,0.00011372624147192221,0.00047363821984923275,0.00011372624147192221,True,tested,not_significant
ANKRD23,1316.4820417990707,-1.5872800672164353,0.4938841852840623,-3.213871013714472,0.0013095848813763715,0.0040041264358630065,0.0013095848813763715,True,tested,down
CTSS,1339.1064810063722,0.24534531158597636,0.3019842029366067,0.8124441914515637,0.4165367975972124,0.5146360969956573,0.4165367975972124,True,tested,not_significant
MSX1,42.807602018075116,0.9188126068093897,0.4566115768043185,2.0122411552503148,0.044194522106298886,0.08107628156191524,0.044194522106298886,True,tested,not_significant
PACRGL,388.55297106663545,-0.4420416249657034,0.11055294179354194,-3.998460988864664,6.37556864612501e-05,0.00028401298557517024,6.37556864612501e-05,True,tested,not_significant
BNIPL,2193.6866041319954,-1.6814903014232692,0.5982725619354022,-2.810575661340167,0.004945295996691923,0.012588923779371196,0.004945295996691923,True,tested,down
C1QTNF7,70.69858157154559,-1.81670183609158,0.4636645507849682,-3.918138302822517,8.92355043777728e-05,0.00038243787590474057,8.92355043777728e-05,True,tested,down
TNFAIP8L2,36.34184111636595,0.24721960979397956,0.30124117373525033,0.8206700522660016,0.41183423360286775,0.5100051158453269,0.41183423360286775,True,tested,not_significant
LYSMD1,176.98534332104606,-0.13715013796479947,0.1324102170498812,-1.0357972445066883,0.3002967433660926,0.39663399236943603,0.3002967433660926,True,tested,not_significant
SCNM1,441.9321164928306,0.47849044852569217,0.11326326177081963,4.224586516799105,2.3937987793849925e-05,0.0001205680254289563,2.3937987793849925e-05,True,tested,not_significant
TMOD4,355.621662309179,-2.0645241414591773,0.5620857869276316,-3.672969837476044,0.00023974779169418485,0.0009072499643292771,0.00023974779169418485,True,tested,down
VPS72,747.6409923198445,0.41601035891020804,0.1060738743032364,3.9218927529784327,8.785609787067079e-05,0.00037746328054889924,8.785609787067079e-05,True,tested,not_significant
ERCC3,1031.1938661115662,0.28293696937045365,0.07967296076962986,3.551229509200127,0.0003834358961241209,0.0013740876823560646,0.0003834358961241209,True,tested,not_significant
RNF149,2255.9045509469656,0.3396985485003898,0.18726599654485734,1.8139894843056519,0.0696793447335404,0.11920416939751736,0.0696793447335404,True,tested,not_significant
IWS1,1152.1217473332722,0.3739847931148124,0.061293825009921095,6.101508480736498,1.0507206408339168e-09,1.5449228532854542e-08,1.0507206408339168e-09,True,tested,not_significant
BOLA3,251.87666926176448,0.25498464373507634,0.22125596765809535,1.1524418818348057,0.24913953903055075,0.34075095944336303,0.24913953903055075,True,tested,not_significant
CDC42EP3,1130.0192312346292,1.7443794440908125,0.25582665231300483,6.818599345765421,9.193239276035466e-12,2.182171822835546e-10,9.193239276035466e-12,True,tested,up
S100A11,9705.850903903358,0.22881960869059764,0.3320694645671993,0.689071513964189,0.49077826514655554,0.5854702955868486,0.49077826514655554,True,tested,not_significant
LCE3D,2269.501332244113,0.020310287759420467,0.897545730316243,0.02262869408588719,0.9819464551139544,0.9863690238279128,0.9819464551139544,True,tested,not_significant
IVL,13310.00298673644,-0.34332140198089794,0.6857091003133832,-0.5006808307254388,0.6165957652926006,0.6972590693996149,0.6165957652926006,True,tested,not_significant
SPRR3,119588.2527436363,-4.459937366798704,0.9419479728313188,-4.734802234769899,2.192687984649252e-06,1.4686484249902118e-05,2.192687984649252e-06,True,tested,down
DHX57,796.5930538370311,0.30912670813646215,0.11189901244163443,2.762550816055682,0.005735163341204857,0.014267967336655984,0.005735163341204857,True,tested,not_significant
SPRR2D,17148.04434804119,-0.9635409261149546,0.8373301376320856,-1.1507300201086572,0.24984332224304973,0.34155650624480643,0.24984332224304973,True,tested,not_significant
PGLYRP4,385.132765974403,1.3901934968443825,0.5839022320479463,2.380866899529558,0.017271951395032348,0.036520295238252475,0.017271951395032348,True,tested,up
ARHGAP25,274.4991479600758,0.5327131858799423,0.21901211545170032,2.4323457393270274,0.01500138009282081,0.03240254533601784,0.01500138009282081,True,tested,not_significant
S100A9,185260.9761942567,-0.5528582746576001,0.642651775176133,-0.8602765852565752,0.3896365967496944,0.48820814628541664,0.3896365967496944,True,tested,not_significant
S100A12,834.3673484441432,2.2471806564308263,0.5650888692878654,3.9766854004092522,6.988251872179411e-05,0.00030731780221335915,6.988251872179411e-05,True,tested,up
TGFA,2616.5866088880516,1.2882013890937127,0.3115477014510807,4.134844786508517,3.551946162387264e-05,0.0001695247032048467,3.551946162387264e-05,True,tested,up
CCNYL1,807.0558379546183,0.3723871009042031,0.18884611408980448,1.9719076704279814,0.04862014751588613,0.08789443317384721,0.04862014751588613,True,tested,not_significant
FZD5,615.1063634842236,-0.07008988734966755,0.21638392798765255,-0.3239144792383428,0.7460027816391906,0.8057696751942124,0.7460027816391906,True,tested,not_significant
DCAF16,1043.9008780566862,-0.07716876761136567,0.13207356321278257,-0.5842862548278472,0.5590277382363604,0.6466622466151924,0.5590277382363604,True,tested,not_significant
NPPC,48.800647128568514,-5.755797075725887,0.856176048023705,-6.722679394047387,1.7841286775470957e-11,4.036336741979171e-10,1.7841286775470957e-11,True,tested,down
