gene,in_library
RAB5A,True
RAB5C,False
RAB6A,False
RAB7A,False
RAB7L1,False
RAB8A,False
RAB8B,False
RABEP1,True
RABEP2,False
RABGAP1,True
RABGAP1L,True
RABGEF1,False
RABGGTA,False
RABGGTB,False
RABIF,True
RABL3,False
RABL4,False
RAC1,True
RAC3,False
RACGAP1,True
RAD1,True
RAD17,True
RAD18,False
RAD21,True
RAD23A,True
RAD23B,True
RAD50,True
RAD51AP1,True
RAD51C,True
RAD51L1,False
RAD51L3,False
RAD52,True
RAD54B,False
RAD54L,True
RAD54L2,False
RAD9A,True
RAE1,True
RAET1E,False
RAF1,True
RAG1AP1,False
RAGE,False
RAI1,False
RAI14,False
RALA,True
RALB,True
RALBP1,True
RALGDS,True
RALGPS1,False
RALGPS2,False
RALY,False
RAMP1,False
RAN,True
RANBP1,True
RANBP10,True
RANBP2,False
RANBP3,False
RANBP6,False
RANBP9,True
RANGAP1,False
RAP1A,False
RAP1GAP,True
RAP1GDS1,True
RAP2A,False
RAP2B,True
RAP2C,False
RAPGEF1,False
RAPGEF3,True
RAPGEF4,False
RAPGEF5,True
RAPGEF6,True
RAPGEFL1,True
RAPH1,False
RARA,True
RARG,False
RARRES3,False
RARS,False
RARS2,False
RASA1,True
RASA2,True
RASA3,False
RASAL1,False
RASAL2,True
RASD1,False
RASEF,False
RASGEF1B,False
RASGRF2,False
RASGRP1,True
RASIP1,False
RASL12,False
RASSF1,False
RASSF10,False
RASSF2,False
RASSF3,False
RASSF4,False
RASSF5,False
RASSF9,False
RAVER1,False
RAVER2,False
RB1,True
RB1CC1,False
RBAK,False
RBBP4,False
RBBP5,False
RBBP6,False
RBBP7,True
RBBP8,True
RBBP9,False
RBCK1,True
RBL1,True
RBL2,False
RBM10,False
RBM12B,False
RBM14,True
RBM15,False
RBM15B,False
RBM16,False
RBM17,False
RBM18,False
RBM19,False
RBM20,False
RBM22,False
RBM23,False
RBM24,False
RBM25,False
RBM26,False
RBM27,False
RBM28,False
RBM3,False
RBM33,False
RBM35A,False
RBM35B,False
RBM38,True
RBM39,False
RBM41,False
RBM42,False
RBM47,False
RBM5,True
RBM6,False
RBM8A,False
RBM9,False
RBMS1,False
RBMS2,False
RBMS3,False
RBMX,False
RBMX2,False
RBP1,True
RBPJ,True
RBPMS,True
RBX1,True
RC3H1,False
RC3H2,False
RCAN1,True
RCAN2,False
RCAN3,False
RCBTB1,False
RCBTB2,False
RCC1,False
RCC2,False
RCCD1,False
RCE1,True
RCHY1,True
RCL1,True
RCN2,False
RCN3,False
RCOR1,False
RCOR3,False
RCP9,False
RCSD1,False
RDBP,False
RDH10,False
RDH11,True
RDH13,False
RDH14,False
RDH5,False
RDHE2,False
RDX,False
REC8,False
RECK,False
RECQL,False
RECQL4,False
RECQL5,False
REEP3,False
REEP5,True
REEP6,True
REL,True
RELA,True
RELB,True
RELL1,False
RELL2,False
RELN,True
RELT,False
REPIN1,False
REPS1,False
RER1,True
RERE,False
REST,False
RETSAT,True
REV1,False
REV3L,True
REXO1,False
REXO2,False
REXO4,False
RFC1,True
RFC2,True
RFC3,True
RFC5,True
RFFL,False
RFK,False
RFNG,False
RFT1,False
RFTN1,False
RFWD2,False
RFWD3,False
RFX1,False
RFX2,False
RFX3,False
RFX5,False
RFX7,False
RFXANK,False
RFXAP,False
RG9MTD1,False
RG9MTD2,False
RGL1,False
RGL2,False
RGMA,False
RGMB,False
RGNEF,False
RGP1,False
RGS1,True
RGS10,False
RGS12,False
RGS14,False
RGS16,True
RGS19,False
RGS2,False
RGS20,False
RGS3,False
RGS5,False
RHBDD1,False
RHBDD2,False
RHBDD3,False
RHBDF2,True
RHBDL2,False
RHCG,True
RHEB,False
RHOA,True
RHOB,True
RHOBTB1,False
RHOBTB3,True
RHOC,False
RHOD,True
RHOG,True
RHOJ,False
RHOQ,False
RHOT1,True
RHOT2,True
RHOU,False
RIC3,False
RIC8A,False
RIC8B,False
RICS,False
RIF1,False
RILPL1,False
RILPL2,False
RIMKLB,False
RIN1,False
RIN2,False
RIN3,False
RING1,False
RINT1,False
RIOK1,False
RIOK2,False
RIOK3,True
RIPK1,True
RIPK3,False
RIPK4,False
RIPK5,False
RIT1,True
RLF,False
RMI1,False
RMND1,False
RMND5A,False
RMND5B,False
RMRP,False
RNASE1,False
RNASE7,False
RNASEH1,False
RNASEH2A,True
RNASEH2C,False
RNASEK,False
RNASEL,True
RNASEN,False
RNASET2,False
RND3,True
RNF10,False
RNF103,False
RNF11,True
RNF111,False
RNF114,False
RNF115,False
RNF12,False
RNF121,False
RNF122,False
RNF123,True
RNF125,False
RNF126,False
RNF128,False
RNF13,False
RNF130,False
RNF135,False
RNF138,False
RNF138P1,False
RNF139,False
RNF14,False
RNF141,False
RNF144A,False
RNF144B,True
RNF145,False
RNF146,False
RNF149,False
RNF152,False
RNF165,False
RNF167,False
RNF169,False
RNF170,False
RNF180,False
RNF181,False
RNF185,False
RNF187,False
RNF19A,True
RNF19B,True
RNF2,False
RNF20,False
RNF207,False
RNF213,True
RNF214,False
RNF215,False
RNF216,False
RNF216L,False
RNF217,False
RNF219,False
RNF220,False
RNF24,False
RNF25,False
RNF26,False
RNF31,True
RNF34,False
RNF38,False
RNF39,False
RNF4,True
RNF40,False
RNF41,False
RNF43,False
RNF44,False
RNF6,False
RNF7,False
RNF8,False
RNGTT,False
RNH1,True
RNMT,True
RNMTL1,False
RNPEP,False
RNPEPL1,False
RNPS1,True
RNU4ATAC,False
ROBLD3,False
ROBO1,False
ROBO2,False
ROCK1,True
ROCK2,False
ROD1,False
ROGDI,False
ROR1,False
ROR2,False
RORA,True
RORC,False
RP2,False
RP5-1022P6.2,False
RPA1,True
RPA2,True
RPA3,True
RPAIN,False
RPAP1,False
RPAP3,False
RPE,True
RPESP,False
RPGR,False
RPGRIP1L,False
RPH3AL,False
RPIA,False
RPL10A,False
RPL11,False
RPL13,False
RPL13A,False
RPL15,False
RPL17,False
RPL18,True
RPL22,True
RPL27A,False
RPL28,False
RPL3,False
RPL31,False
RPL32,False
RPL32P3,False
RPL34,True
RPL37,False
RPL4,False
RPL5,False
RPLP0,True
RPLP1,False
RPN1,True
RPN2,False
RPP14,False
RPP38,False
RPPH1,False
RPRD1A,False
RPRD1B,False
RPRD2,False
RPS14,True
RPS15A,False
RPS23,False
RPS27L,True
RPS29,False
RPS3,True
RPS4X,False
RPS5,True
RPS6,True
RPS6KA1,True
RPS6KA2,True
RPS6KA3,True
RPS6KA4,False
RPS6KA5,True
RPS6KB1,False
RPS6KB2,False
RPS6KC1,False
RPS6KL1,False
RPS8,False
RPTN,False
RPUSD1,False
RPUSD2,False
RPUSD3,False
RPUSD4,False
RQCD1,False
RRAD,True
RRAGA,False
RRAGB,False
RRAGC,False
RRAS2,False
RRBP1,False
RREB1,True
RRM1,True
RRM2B,True
RRN3,False
RRP1,False
RRP12,True
RRP15,False
RRP1B,False
RRP7B,False
RRS1,False
RSAD1,False
RSAD2,True
RSBN1,False
RSBN1L,False
RSC1A1,False
RSF1,False
RSL1D1,True
RSPH3,False
RSPRY1,False
RSRC1,False
RSRC2,False
RSU1,True
RTCD1,False
RTEL1,False
RTF1,False
RTKN,False
RTKN2,False
RTN3,True
RTN4,False
RTN4R,False
RTN4RL1,True
RTTN,False
RUFY1,False
RUFY2,False
RUFY3,False
RUNDC1,False
RUNDC2A,False
RUNX1,True
RUNX1T1,False
RUNX2,False
RUNX3,False
RUSC1,False
RUSC2,False
RUVBL1,False
RUVBL2,True
RWDD1,False
RWDD2B,False
RXRA,True
RXRB,True
RYK,False
RYR1,True
RYR3,False
S100A10,True
S100A11,True
S100A14,False
S100A16,False
S100A2,False
S100A3,False
S100A4,True
S100A6,False
S100A7A,False
S100A9,True
S100P,False
S100PBP,False
S1PR1,False
S1PR2,False
S1PR3,False
SAAL1,False
SAC3D1,True
SACM1L,False
SACS,False
SAE1,False
SAFB,False
SAFB2,False
SALL2,False
SAMD10,False
SAMD12,False
SAMD4A,False
SAMD4B,False
SAMD5,False
SAMD9,True
SAMD9L,True
SAMHD1,True
SAMM50,True
SAP130,False
SAP18,False
SAP30BP,False
SAP30L,False
SAPS1,False
SAPS2,False
SAPS3,False
SAR1B,True
SARM1,False
SARS2,False
SART1,False
SART3,False
SASH1,False
SASH3,False
SASS6,True
SATB1,True
SATB2,False
SAV1,False
SBDS,False
SBF1,False
SBF2,False
SBK1,False
SBNO1,False
SBNO2,True
SBSN,False
SC5DL,False
SC65,False
SCAMP1,True
SCAMP2,False
SCAMP4,False
SCAND2,False
SCAP,False
SCAPER,False
SCARA3,False
SCARA5,False
SCARB1,True
SCARB2,False
SCARF1,True
SCARF2,False
SCARNA1,False
SCARNA10,False
SCARNA11,False
SCARNA12,False
SCARNA13,False
SCARNA14,False
SCARNA15,False
SCARNA16,False
SCARNA17,False
SCARNA18,False
SCARNA2,False
SCARNA20,False
SCARNA21,False
SCARNA22,False
SCARNA3,False
SCARNA4,False
SCARNA5,False
SCARNA6,False
SCARNA7,False
SCARNA8,False
SCARNA9,False
SCARNA9L,False
SCD,True
SCD5,False
SCEL,False
SCFD1,False
SCFD2,False
SCHIP1,True
SCLT1,False
SCLY,False
SCMH1,False
SCML1,False
SCN3B,False
SCN4A,False
SCN8A,True
SCN9A,True
SCNM1,False
SCNN1A,True
SCNN1B,False
SCNN1D,False
SCO1,False
SCO2,False
SCOC,False
SCP2,True
SCPEP1,False
SCRIB,False
SCRN1,True
SCRN2,False
SCRN3,False
SCYE1,False
SCYL1,False
SCYL1BP1,False
SCYL2,False
SCYL3,False
SDAD1,True
SDC1,True
SDC2,True
SDC3,True
SDC4,True
SDCBP,True
SDCBP2,False
SDCCAG1,False
SDCCAG10,False
SDCCAG3,False
SDCCAG8,True
SDF2,False
SDF2L1,True
SDF4,False
SDHA,True
SDHB,True
SDHC,True
SDK1,False
SDPR,False
SEC11A,True
SEC11C,False
SEC13,False
SEC14L1,True
SEC14L2,True
SEC16A,False
SEC16B,False
SEC22A,False
SEC22B,True
SEC22C,False
SEC23A,False
SEC23B,False
SEC23IP,False
SEC24A,False
SEC24B,False
SEC24C,False
SEC24D,True
SEC31A,True
SEC31B,False
SEC61A1,True
SEC62,False
SEC63,False
SECISBP2,False
SECTM1,True
SEH1L,False
SEL1L,False
SELE,True
SELENBP1,True
SELI,False
SELK,False
SELO,False
SELP,True
SELPLG,False
SELS,False
SELT,False
SEMA3C,True
SEMA3F,False
SEMA3G,False
SEMA4A,False
SEMA4B,False
SEMA4C,False
SEMA4D,True
SEMA4F,False
SEMA5A,False
SEMA6A,False
SEMA6C,False
SEMA7A,False
SENP1,False
SENP2,False
SENP3,False
SENP5,False
SENP6,False
SENP7,False
SEP15,False
SEPHS2,False
SEPN1,False
SEPSECS,False
SEPT10,False
SEPT11,False
SEPT2,False
SEPT5,False
SEPT6,False
SEPT7,False
SEPT8,False
SEPT9,False
SEPW1,False
SEPX1,False
SERAC1,False
SERBP1,True
SERF2,False
SERINC1,True
SERINC2,False
SERINC3,False
SERINC5,False
SERP1,True
SERPINB1,False
SERPINB13,False
SERPINB2,True
SERPINB3,False
SERPINB4,False
SERPINB5,True
SERPINB6,True
SERPINB7,False
SERPINB8,True
SERPINB9,False
SERPINE1,True
SERPINE2,True
SERPINF1,False
SERPINF2,False
SERPING1,True
SERPINH1,True
SERTAD1,True
SERTAD2,False
SERTAD3,True
SERTAD4,False
SESN2,False
SESN3,False
SESTD1,False
SET,True
SETBP1,False
SETD1A,False
SETD1B,False
SETD2,False
SETD3,False
SETD4,False
SETD5,False
SETD6,False
SETD7,False
SETD8,False
SETDB1,False
SETDB2,False
SETX,False
SF1,False
SF3A1,True
SF3A2,False
SF3A3,True
SF3B1,False
SF3B14,False
SF3B2,False
SF3B3,True
SF3B4,False
SF4,False
SFI1,False
SFMBT1,True
SFMBT2,False
SFPQ,True
SFRP1,True
SFRP2,False
SFRS1,False
SFRS11,False
SFRS12,False
SFRS12IP1,False
SFRS14,False
SFRS15,False
SFRS16,False
SFRS18,False
SFRS2,False
SFRS2B,False
SFRS2IP,False
SFRS3,False
SFRS4,False
SFRS5,False
SFRS6,False
SFRS7,False
SFRS8,False
SFXN1,False
SFXN2,False
SFXN3,False
SFXN4,False
SFXN5,False
SGCB,True
SGCD,True
SGEF,False
SGK1,True
SGK196,False
SGK269,False
SGK3,False
SGK493,False
SGMS1,True
SGMS2,True
SGPL1,False
SGPP1,False
SGPP2,False
SGSH,False
SGSM2,False
SGSM3,False
SGTA,False
SGTB,False
SH2B1,True
SH2B3,True
SH2D3A,False
SH3BGRL,False
SH3BGRL2,True
SH3BGRL3,False
SH3BP1,False
SH3BP2,False
SH3BP4,False
SH3BP5,True
SH3BP5L,False
SH3D19,False
SH3GL1,False
SH3GLB1,False
SH3KBP1,False
SH3PXD2A,False
SH3PXD2B,False
SH3RF1,False
SH3RF2,False
SH3TC1,False
SH3TC2,False
SHANK2,False
SHANK3,False
SHARPIN,False
SHB,False
SHC1,True
SHC2,False
SHCBP1,False
SHE,True
SHISA4,False
SHISA5,False
SHKBP1,False
SHMT1,True
SHMT2,True
SHOC2,False
SHPK,False
SHPRH,False
SHQ1,False
SHROOM1,True
SHROOM2,True
SHROOM3,False
SHROOM4,False
SIAE,False
SIAH1,True
SIAH2,True
SIDT2,True
SIGIRR,False
SIGLEC1,False
SIKE,False
SIL1,False
SIM2,False
SIN3A,False
SIN3B,False
SIPA1,False
SIPA1L1,True
SIPA1L2,False
SIPA1L3,False
SIRPA,True
SIRT1,True
SIRT2,True
SIRT3,False
SIRT5,False
SIRT6,True
SIRT7,False
SIX5,False
SKAP2,True
SKI,True
SKIV2L,False
SKIV2L2,False
SKP1,True
SKP2,True
SLA,True
SLAIN2,False
SLBP,True
SLC10A3,True
SLC10A6,False
SLC10A7,False
SLC11A1,False
SLC11A2,True
SLC12A2,True
SLC12A4,True
SLC12A6,False
SLC12A7,False
SLC12A8,False
SLC12A9,False
SLC15A3,False
SLC15A4,False
SLC16A1,True
SLC16A13,False
SLC16A14,False
SLC16A2,False
SLC16A3,True
SLC16A5,False
SLC16A7,True
SLC16A9,False
SLC17A5,False
SLC19A1,True
SLC19A2,True
SLC1A3,False
SLC1A4,True
SLC1A5,True
SLC20A1,True
SLC20A2,False
SLC22A15,False
SLC22A17,False
SLC22A18,True
SLC22A23,False
SLC22A3,False
SLC22A5,True
SLC23A2,True
SLC23A3,False
SLC24A1,False
SLC24A3,True
SLC24A6,False
SLC25A1,True
SLC25A12,True
SLC25A13,True
SLC25A16,False
SLC25A17,True
SLC25A19,True
SLC25A20,True
SLC25A22,False
SLC25A23,True
SLC25A24,False
SLC25A25,False
SLC25A27,False
SLC25A28,True
SLC25A29,False
SLC25A3,True
SLC25A32,False
SLC25A36,False
SLC25A37,True
SLC25A38,True
SLC25A4,True
SLC25A40,False
SLC25A42,False
SLC25A43,False
SLC25A44,False
SLC25A46,False
SLC25A5,True
SLC26A11,False
SLC26A2,True
SLC26A6,False
SLC26A9,False
SLC27A1,True
SLC27A3,False
SLC27A4,False
SLC27A6,False
SLC28A3,False
SLC29A1,True
SLC29A2,True
SLC2A1,True
SLC2A10,False
SLC2A12,False
SLC2A13,False
SLC2A3,True
SLC2A4,True
SLC2A4RG,False
SLC2A5,True
SLC2A6,True
SLC2A8,True
SLC2A9,False
SLC30A1,True
SLC30A4,False
SLC30A5,True
SLC30A6,False
SLC30A7,False
SLC30A9,False
SLC31A1,True
SLC31A2,True
SLC33A1,False
SLC35A1,False
SLC35A2,False
SLC35A3,True
SLC35A4,False
SLC35A5,False
SLC35B1,True
SLC35B2,True
SLC35B3,False
SLC35B4,False
SLC35C1,False
SLC35C2,False
SLC35E1,False
SLC35E3,False
SLC35E4,False
SLC35F2,False
SLC35F3,False
SLC36A1,False
SLC36A4,False
SLC37A1,True
SLC37A2,False
SLC37A3,False
SLC37A4,True
SLC38A1,True
SLC38A10,False
SLC38A2,True
SLC38A5,False
SLC38A6,False
SLC38A7,False
SLC38A9,False
SLC39A1,False
SLC39A10,False
SLC39A13,False
SLC39A14,False
SLC39A2,False
SLC39A3,False
SLC39A6,True
SLC39A7,False
SLC39A8,True
SLC3A2,True
SLC40A1,False
SLC41A1,False
SLC41A3,False
SLC43A2,False
SLC43A3,False
SLC44A1,False
SLC44A2,False
SLC44A3,False
SLC44A5,False
SLC45A4,False
SLC46A1,False
SLC47A1,False
SLC47A2,False
SLC48A1,False
SLC4A11,False
SLC4A1AP,False
SLC4A2,False
SLC4A3,False
SLC4A5,False
SLC4A7,False
SLC5A1,False
SLC5A3,False
SLC5A6,True
SLC6A1,False
SLC6A11,False
SLC6A15,False
SLC6A2,False
SLC6A6,True
SLC6A8,True
SLC6A9,True
SLC7A1,True
SLC7A11,True
SLC7A2,True
SLC7A5,True
SLC7A6,False
SLC7A6OS,False
SLC7A8,False
SLC8A1,False
SLC9A1,False
SLC9A3R2,False
SLC9A6,False
SLC9A8,False
SLC9A9,False
SLCO2A1,True
SLCO2B1,False
SLCO3A1,False
SLCO4A1,False
SLFN11,False
SLFN12,False
SLFN13,False
SLFN5,False
SLIT2,True
SLIT3,True
SLITRK6,False
SLK,False
SLMAP,False
SLMO2,False
SLN,True
SLPI,True
SLTM,False
SLU7,False
SLURP1,False
SMAD1,True
SMAD2,True
SMAD3,True
SMAD4,False
SMAD5,True
SMAD7,True
SMAD9,False
SMAP1,False
SMAP2,False
SMARCA1,False
SMARCA2,False
SMARCA4,False
SMARCA5,False
SMARCAD1,False
SMARCAL1,False
SMARCB1,False
SMARCC1,True
SMARCC2,False
SMARCD1,False
SMARCD2,False
SMARCD3,False
SMARCE1,False
SMC1A,True
SMC2,True
SMC3,True
SMC4,True
SMC5,False
SMC6,True
SMCHD1,False
SMCR7,False
SMCR7L,False
SMCR8,False
SMEK1,False
SMEK2,False
SMG1,False
SMG5,False
SMG6,False
SMG7,False
SMNDC1,False
SMO,False
SMOX,True
SMPD1,False
SMPD2,False
SMPD3,False
SMPD4,False
SMPDL3A,True
SMPX,True
SMS,True
SMTN,True
SMTNL2,False
SMU1,False
SMUG1,False
SMURF1,True
SMURF2,True
SMYD1,False
SMYD2,False
SMYD4,False
SMYD5,False
SNAI2,True
SNAP23,True
SNAP29,False
SNAP47,False
SNAPC1,False
SNAPC2,False
SNAPC3,False
SNAPC4,True
SNAPIN,False
SNCA,True
SNCAIP,False
SND1,False
SNED1,False
SNF1LK,False
SNF1LK2,False
SNF8,False
SNHG1,False
SNHG10,False
SNHG11,False
SNHG3-RCC1,False
SNHG7,False
SNN,True
SNORA1,False
SNORA10,False
SNORA11,False
SNORA11B,False
SNORA12,False
SNORA13,False
SNORA14A,False
SNORA14B,False
SNORA15,False
SNORA16A,False
SNORA17,False
SNORA18,False
SNORA19,False
SNORA20,False
SNORA21,False
SNORA23,False
SNORA24,False
SNORA25,False
SNORA26,False
SNORA27,False
SNORA28,False
SNORA2A,False
SNORA2B,False
SNORA3,False
SNORA30,False
SNORA31,False
SNORA32,False
SNORA33,False
SNORA34,False
SNORA36A,False
SNORA36B,False
SNORA37,False
SNORA38,False
SNORA38B,False
SNORA39,False
SNORA4,False
SNORA40,False
SNORA41,False
SNORA42,False
SNORA43,False
SNORA44,False
SNORA45,False
SNORA46,False
SNORA47,False
SNORA48,False
SNORA49,False
SNORA50,False
SNORA51,False
SNORA52,False
SNORA53,False
SNORA54,False
SNORA55,False
SNORA56,False
SNORA57,False
SNORA58,False
SNORA5A,False
SNORA5C,False
SNORA6,False
SNORA60,False
SNORA61,False
SNORA62,False
SNORA63,False
SNORA64,False
SNORA65,False
SNORA66,False
SNORA67,False
SNORA68,False
SNORA69,False
SNORA70,False
SNORA71A,False
SNORA71B,False
SNORA71C,False
SNORA71D,False
SNORA72,False
SNORA74A,False
SNORA74B,False
SNORA75,False
SNORA76,False
SNORA77,False
SNORA78,False
SNORA79,False
SNORA7A,False
SNORA7B,False
SNORA8,False
SNORA80,False
SNORA81,False
SNORA84,False
SNORA9,False
SNORD10,False
SNORD101,False
SNORD102,False
SNORD104,False
SNORD105,False
SNORD105B,False
SNORD107,False
SNORD11,False
SNORD110,False
SNORD111,False
SNORD111B,False
SNORD112,False
SNORD113-3,False
SNORD113-4,False
SNORD113-5,False
SNORD113-6,False
SNORD113-7,False
SNORD113-8,False
SNORD113-9,False
SNORD114-1,False
SNORD114-12,False
SNORD114-14,False
SNORD114-17,False
SNORD114-20,False
SNORD114-23,False
SNORD114-25,False
SNORD114-26,False
SNORD114-28,False
SNORD114-3,False
SNORD114-9,False
SNORD116-2,False
SNORD116-23,False
SNORD116-29,False
SNORD116-8,False
SNORD117,False
SNORD119,False
SNORD11B,False
SNORD12,False
SNORD121B,False
SNORD123,False
SNORD124,False
SNORD125,False
SNORD126,False
SNORD127,False
SNORD12B,False
SNORD12C,False
SNORD15A,False
SNORD15B,False
SNORD16,False
SNORD17,False
SNORD18A,False
SNORD18B,False
SNORD18C,False
SNORD19B,False
SNORD1A,False
SNORD1B,False
SNORD2,False
SNORD20,False
SNORD21,False
SNORD22,False
SNORD23,False
SNORD24,False
SNORD25,False
SNORD26,False
SNORD27,False
SNORD28,False
SNORD29,False
SNORD30,False
SNORD31,False
SNORD32A,False
SNORD33,False
SNORD34,False
SNORD35A,False
SNORD35B,False
SNORD36A,False
SNORD36B,False
SNORD36C,False
SNORD37,False
SNORD38A,False
SNORD38B,False
SNORD41,False
SNORD42A,False
SNORD42B,False
SNORD43,False
SNORD44,False
SNORD45A,False
SNORD45C,False
SNORD46,False
SNORD47,False
SNORD48,False
SNORD49A,False
SNORD49B,False
SNORD4A,False
SNORD4B,False
SNORD5,False
SNORD50A,False
SNORD50B,False
SNORD51,False
SNORD55,False
SNORD56,False
SNORD57,False
SNORD58A,False
SNORD58B,False
SNORD59A,False
SNORD59B,False
SNORD6,False
SNORD60,False
SNORD61,False
SNORD63,False
SNORD64,False
SNORD65,False
SNORD66,False
SNORD67,False
SNORD68,False
SNORD69,False
SNORD7,False
SNORD70,False
SNORD71,False
SNORD72,False
SNORD73A,False
SNORD75,False
SNORD76,False
SNORD77,False
SNORD78,False
SNORD8,False
SNORD80,False
SNORD81,False
SNORD83A,False
SNORD84,False
SNORD85,False
SNORD86,False
SNORD88A,False
SNORD88C,False
SNORD89,False
SNORD9,False
SNORD90,False
SNORD91A,False
SNORD91B,False
SNORD92,False
SNORD93,False
SNORD94,False
SNORD95,False
SNORD96A,False
SNORD97,False
SNORD98,False
SNORD99,False
SNPH,False
SNRK,False
SNRNP200,False
SNRNP25,False
SNRNP35,False
SNRNP40,False
SNRNP48,False
SNRNP70,False
SNRPA,True
SNRPB,True
SNRPB2,True
SNRPD1,True
SNRPD2,True
SNRPD3,True
SNRPN,False
SNTA1,False
SNTB1,True
SNTB2,False
SNUPN,False
SNURF,False
SNX1,False
SNX11,False
SNX12,False
SNX13,False
SNX14,True
SNX15,False
SNX16,False
SNX17,False
SNX18,False
SNX19,False
SNX2,True
SNX21,False
SNX24,True
SNX25,False
SNX26,False
SNX27,False
SNX29,False
SNX30,False
SNX33,False
SNX4,False
SNX5,False
SNX6,False
SNX7,False
SNX8,False
SNX9,True
SOAT1,False
SOCS1,True
SOCS2,True
SOCS3,True
SOCS4,False
SOCS5,True
SOCS6,False
SOCS7,False
SOD1,True
SOD2,True
SOD3,True
SOLH,False
SON,False
SORBS1,True
SORBS2,True
SORBS3,True
SORCS2,False
SORD,True
SORL1,False
SORT1,False
SOS2,False
SOX12,False
SOX13,False
SOX15,False
SOX18,False
SOX2,False
SOX21,False
SOX4,False
SOX6,False
SOX7,False
SOX9,True
SP1,True
SP100,False
SP110,True
SP2,False
SP3,False
SP4,False
SP6,False
SPAG1,False
SPAG17,False
SPAG5,True
SPAG7,False
SPAG9,False
SPARC,True
SPARCL1,True
SPAST,False
SPATA13,False
SPATA18,False
SPATA2,False
SPATA20,False
SPATA5,False
SPATA5L1,False
SPATS2,False
SPC24,True
SPCS1,True
SPCS3,True
SPECC1,False
SPECC1L,False
SPEG,True
SPEN,False
SPG11,False
SPG20,False
SPG21,False
SPG7,False
SPHK1,True
SPHK2,True
SPI1,True
SPIN1,False
SPIN3,False
SPIN4,False
SPINK5,False
SPINT1,False
SPINT2,True
SPIRE1,False
SPIRE2,False
SPN,False
SPNS1,False
SPNS2,False
SPOCK1,True
SPOCK2,True
SPON1,True
SPOP,True
SPOPL,False
SPP1,True
SPPL2A,True
SPPL2B,False
SPPL3,False
SPR,True
SPRED1,False
SPRED2,True
SPRR2B,False
SPRR2C,False
SPRR2D,False
SPRR2F,False
SPRR2G,False
SPRR3,True
SPRY2,True
SPRY4,True
SPRYD3,False
SPRYD4,False
SPSB1,True
SPSB3,False
SPTAN1,True
SPTB,True
SPTBN1,True
SPTBN2,True
SPTBN5,False
SPTLC1,False
SPTLC2,False
SPTLC3,False
SPTY2D1,False
SQLE,True
SQRDL,False
SQSTM1,True
SR140,False
SRBD1,False
SRC,True
SRCAP,False
SRD5A1,True
SRD5A3,True
SREBF1,False
SREBF2,True
SRF,True
SRFBP1,False
SRGAP1,False
SRGAP3,False
SRGN,True
SRI,True
SRL,False
SRM,True
SRP14,True
SRP19,True
SRP54,False
SRP68,False
SRP72,False
SRPK1,True
SRPK2,False
SRPR,False
SRPRB,True
SRPX2,False
SRRD,False
SRRM1,False
SRRM2,False
SRXN1,True
SS18,True
SS18L1,False
SSB,True
SSBP1,True
SSBP2,False
SSBP3,False
SSFA2,False
SSH1,False
SSH2,True
SSH3,False
SSNA1,False
SSPN,True
SSPO,False
SSR1,True
SSR3,True
SSR4,False
SSRP1,True
SSSCA1,False
SSU72,False
SSX2IP,False
ST13,False
ST14,True
ST3GAL1,False
ST3GAL2,False
ST3GAL3,False
ST3GAL4,True
ST3GAL5,True
ST5,False
ST6GAL1,True
ST6GALNAC1,False
ST6GALNAC2,True
ST6GALNAC4,False
ST6GALNAC6,False
ST7,False
ST7L,False
ST8SIA1,False
ST8SIA4,True
STAB1,True
STAC3,False
STAG1,True
STAG2,False
STAG3L4,False
STAM2,True
STAMBP,False
STAMBPL1,False
STAP2,False
STARD10,False
STARD13,False
STARD3NL,False
STARD4,True
STARD7,True
STAT1,True
STAT2,True
STAT3,True
STAT5B,False
STAT6,False
STAU1,True
STAU2,False
STBD1,True
STC1,True
STEAP2,False
STEAP3,True
STEAP4,True
STIL,True
STIM1,False
STIM2,False
STIP1,True
STK10,False
STK11,False
STK11IP,False
STK16,False
STK17A,False
STK17B,False
STK19,False
STK24,False
STK3,False
STK35,False
STK36,False
STK38,False
STK38L,True
STK39,True
STK4,False
STK40,False
STMN1,True
STMN3,False
STOM,True
STOML2,False
STON1,False
STON1-GTF2A1L,False
STON2,False
STOX2,False
STRADA,False
STRAP,False
STRBP,True
STRN,True
STRN3,False
STRN4,False
STS,True
STT3A,False
STT3B,False
STX10,False
STX11,False
STX12,True
STX16,True
STX17,False
STX18,False
STX2,False
STX3,True
STX4,True
STX5,True
STX6,False
STX7,True
STX8,False
STXBP1,True
STXBP2,False
STXBP3,False
STXBP4,False
STXBP5,False
STYX,False
STYXL1,False
SUB1,False
SUCLA2,True
SUCLG1,True
SUCLG2,True
SUDS3,False
SUFU,False
SUGT1,False
SULF1,False
SULF2,True
SUMF1,False
SUMF2,False
SUMO3,False
SUPT16H,False
SUPT4H1,True
SUPT5H,True
SUPT6H,False
SUPT7L,False
SUPV3L1,True
SURF1,True
SURF6,False
SUSD1,False
SUSD4,False
SUV39H1,True
SUV39H2,False
SUV420H1,False
SUV420H2,False
SUZ12,False
SVEP1,False
SVIL,True
SWAP70,True
SYAP1,False
SYDE1,False
SYDE2,False
SYF2,False
SYK,True
SYMPK,True
SYNC,False
SYNCRIP,True
SYNE1,True
SYNE2,False
