gene,GSM515513,GSM515514,GSM515515,GSM515516,GSM515517,GSM515518
SPRR2B,138.95606844435463,130.55586658310003,453.6602842532987,29.474308518878818,162.03682347211193,51.98210272892825
SPRR2C,223.71927019541093,65.27793329155001,231.0418423783378,35.92181350738356,116.3926478461649,3.512304238441098
SPRR2D,2180.220713891924,1982.2201694629211,2955.4102337562376,423.693184958883,1685.981737183418,629.4049195286448
SPRR2F,157.02035734212072,106.67369586667928,191.331525719561,24.868947812804002,334.34358646006194,30.90827729828166
SPRR2G,1814.7662538832712,1947.192985745504,945.8275422363204,51.58003990803793,449.5951299155782,195.28411565732506
SPRR3,58096.14265590022,1838.9271451643967,59903.61435122934,7401.735726803443,17792.670211189474,31.610738145969883
SPRY2,309.8720326309108,28.658604859704884,403.1198812330373,221.05731389159115,232.2147434970055,126.44295258387953
SPRY4,179.25332829321746,877.271737649855,202.16161208104558,372.1131450508451,543.1656899487696,415.856821831426
SPRYD3,452.99678312859606,420.32620460900495,381.45970851006814,630.9344167322497,546.5890031207156,668.742726999185
SPRYD4,280.6912582575963,100.30511700896709,237.05855702360702,380.40279432177977,261.88345765387106,186.85458548506642
SPSB1,432.15337286194284,858.1660010767184,283.98893125670685,515.8003990803793,636.7362499819609,835.2259479012931
SPSB3,398.80391643529777,320.02108760003784,448.8469125370833,338.03347582589146,278.42947131827685,254.2908268631355
SPTAN1,4147.838643063985,2666.842396666982,3707.4995644148894,5642.487937082864,4794.35009731041,3368.299764665013
SPTB,4110.3205045840095,49.35648614726952,1202.1395861247888,120.66045049916016,8842.988475331911,787.4586102584942
SPTBN1,5484.596021498676,2969.3498924083115,4181.616678462104,4403.645907148739,6782.153945820403,5576.836669796775
SPTBN2,4120.047429375114,6535.754052727141,2971.0536918339376,2675.714570229468,1726.490943051446,1655.7002180011336
SPTBN5,275.13301551982215,587.5013996239501,596.858092810706,1450.688622413567,874.6565154322099,361.7673365594331
SPTLC1,523.8643780352169,374.1540078905915,537.8942892870676,555.4065011526227,460.43562162674056,727.7494382049955
SPTLC2,1389.560684443546,1186.1478122488966,968.6910578883434,1398.187510364314,1053.809904764052,1281.9910470310008
SPTLC3,140.34562912879815,474.4591248995586,231.0418423783378,210.92552033822653,139.78528785446275,75.86577155032772
SPTY2D1,441.88029765304765,224.49240473435492,401.91653830398343,344.48098081439616,349.17794353849473,845.0603997689282
SQLE,464.1132686041444,3711.2893293317825,448.8469125370833,1317.1331619373973,453.58899528284854,1579.1319856031178
SQRDL,576.6676840440716,818.3623832160172,500.5906584863986,866.7288848832802,465.00003918933527,689.1140915821434
SQSTM1,2845.8202817403826,3375.346794587464,2428.3460308306544,3408.8879946365782,5007.736618361712,2634.2281788308233
SR140,1022.7166637504499,2319.7548489216674,1232.2231593511349,1296.869574830668,904.3252295890753,1557.3556993247828
SRBD1,183.4220103465481,136.9244454408122,186.51815400334561,210.00444819701158,182.00615030846376,190.3668897235075
SRC,836.5155320350148,2178.0539693375713,480.13382869248323,654.8822924038387,516.3497367685256,1067.7404884860937
SRCAP,2987.555471553624,2677.9874096679787,2342.908682867832,3645.603534928824,2793.423548307958,2427.0022287627985
SRD5A1,222.32970951096738,334.3503900298903,428.390082743168,636.4608495795395,114.11043906486755,181.23489870356065
SRD5A3,144.5143111821288,226.08454944878295,148.01118027362264,93.94935840392624,181.4355981131394,184.04474209431353
SREBF1,993.5358893771355,2423.2442553594906,947.0308851653742,1989.5158250243203,895.196394463886,743.2035768541364
SREBF2,2677.6834389227133,5007.295126876214,1789.3709355030642,3047.827715280313,1916.4848240944505,1859.4138638307172
SRF,2044.0437668164564,1757.7277647285662,1034.8749189863047,980.9418303939357,1149.6626735785405,1017.163307452542
SRFBP1,293.1973044175882,383.7068761771598,221.41509894590706,264.3477045286944,253.32517472400596,203.71364582958367
SRGAP1,254.28960525316896,121.00299829653173,108.30086361484584,225.66267459766595,312.0920508424128,436.22818641438437
SRGAP3,151.46211460434654,165.5830503005171,168.468010067538,233.03125172738567,112.96933467421889,73.05592815957483
SRGN,280.6912582575963,229.26883887763907,322.4959049864298,269.87413737598416,972.7914930279959,273.2572697507174
SRI,133.39782570658042,41.395762575129275,132.3677221959227,149.21368687682403,157.47240590951722,227.59731465098315
SRL,1144.998003981482,17.51359185870854,786.9862756012132,35.0007413661686,1196.4479535951364,139.0872478422675
SRM,270.9643334664915,587.5013996239501,187.72149693239945,407.1138864170137,317.79757279565615,333.6689026519043
SRP14,101.43792996437887,132.14801129752806,235.85521409455316,188.81978894906743,112.96933467421889,144.004473776085
SRP19,104.21705133326596,58.90935443383781,74.60726160133825,46.97467920196312,46.7852800165957,55.49440696736935
SRP54,295.9764257864753,291.36248274033295,380.2563655810143,398.824237146079,351.4601523197921,649.073823263915
